CLAIM_STATUS,PREMIUM_AMOUNT,CLAIM_AMOUNT,AGE,TENURE,NO_OF_FAMILY_MEMBERS,INCIDENT_HOUR_OF_THE_DAY,CLAIM_TO_PREMIUM_RATIO,REPORT_DELAY_DAYS,POLICY_DURATION_DAYS,INSURANCE_TYPE,MARITAL_STATUS,EMPLOYMENT_STATUS,RISK_SEGMENTATION,HOUSE_TYPE,SOCIAL_CLASS,CUSTOMER_EDUCATION_LEVEL,INCIDENT_SEVERITY,AUTHORITY_CONTACTED,ANY_INJURY,POLICE_REPORT_AVAILABLE,INCIDENT_STATE
0,109.9,13000,36,109,6,7,118.28935395814376,5,2463,Property,Y,Y,M,Rent,MI,Bachelor,Minor Loss,,1,1,FL
1,8.87,500,56,41,3,22,56.369785794813986,0,609,Mobile,N,Y,M,Own,HI,Bachelor,Total Loss,,1,1,MA
0,179.41,19000,47,15,6,4,105.90268100997714,5,447,Health,N,Y,H,Mortgage,MI,Bachelor,Minor Loss,Other,0,1,FL
0,7.09,700,46,15,2,12,98.73060648801129,5,408,Mobile,Y,Y,L,Rent,MI,Bachelor,Total Loss,Ambulance,1,0,AZ
0,85.71,5000,40,70,3,6,58.33625014584063,0,1129,Travel,Y,Y,H,Own,HI,Bachelor,Total Loss,Ambulance,1,0,CA
0,124.25,30000,50,50,2,5,241.44869215291752,1,511,Property,N,Y,M,Rent,LI,College,Major Loss,Police,0,0,FL
0,6.37,500,59,100,6,11,78.49293563579278,5,1123,Mobile,Y,Y,L,Rent,MI,High School,Minor Loss,Ambulance,1,1,DC
0,52.79,1000,48,34,7,9,18.942981625307823,5,1612,Travel,Y,Y,L,Own,LI,Bachelor,Major Loss,Ambulance,1,1,CT
0,80.69,34000,58,104,7,0,421.3657206593134,1,2107,Property,Y,N,H,Own,LI,Bachelor,Major Loss,Police,1,0,CA
0,90.64,30000,45,90,6,16,330.97969991173875,0,2513,Property,N,Y,L,Rent,MI,Bachelor,Minor Loss,Other,1,1,MD
0,87.07,4000,39,65,2,5,45.940048237050654,2,1977,Travel,Y,Y,M,Mortgage,HI,Bachelor,Total Loss,Other,0,1,CO
0,7.68,300,53,45,2,4,39.0625,5,2344,Mobile,Y,Y,M,Own,HI,Masters,Major Loss,Police,1,1,MD
0,105.54,31000,42,115,5,22,293.72749668372177,5,1920,Property,Y,Y,M,Mortgage,HI,,Total Loss,Ambulance,1,0,CO
0,78.12,3000,28,56,4,11,38.40245775729647,5,3380,Travel,Y,Y,L,Own,LI,MD,Minor Loss,Other,0,0,OK
0,7.52,700,51,68,3,6,93.08510638297872,3,706,Mobile,Y,Y,L,Mortgage,LI,High School,Total Loss,,0,1,AL
0,105.86,19000,33,78,3,16,179.4823351596448,3,2734,Property,Y,N,L,Own,HI,MD,Minor Loss,Ambulance,1,1,AL
0,10.93,100,56,26,6,0,9.149130832570906,5,1537,Mobile,N,Y,L,Mortgage,MI,Bachelor,Minor Loss,Ambulance,0,1,AK
0,65.91,1000,37,101,7,6,15.172204521316948,5,2194,Travel,Y,Y,L,Rent,HI,Bachelor,Total Loss,Police,1,0,CA
0,124.86,7000,39,76,6,21,56.06279032516419,5,1847,Motor,Y,N,M,Rent,MI,High School,Minor Loss,Police,0,0,DC
0,107.68,7000,30,84,5,21,65.00742942050519,0,2015,Health,Y,N,H,Rent,HI,,Total Loss,Ambulance,1,0,CT
0,91.38,4000,31,97,6,11,43.77325454147516,5,501,Travel,N,Y,M,Rent,LI,High School,Total Loss,,0,1,OK
0,144.04,15000,40,13,2,12,104.13773951680089,2,1544,Property,N,N,L,Rent,MI,Bachelor,Minor Loss,Ambulance,1,1,CO
0,95.01,5000,50,33,3,3,52.62603936427744,5,1261,Motor,Y,Y,M,Mortgage,MI,Bachelor,Total Loss,Police,1,1,AR
0,167.73,20000,26,110,5,22,119.23925356227271,5,2560,Health,N,Y,L,Own,HI,Bachelor,Total Loss,,1,1,TN
0,107.55,9000,57,90,3,15,83.68200836820084,2,1573,Health,Y,Y,L,Rent,MI,Bachelor,Minor Loss,Police,1,1,DC
0,56.47,83000,29,50,4,0,1469.8069771560122,5,382,Life,N,Y,L,Rent,HI,Bachelor,Total Loss,Police,0,1,MA
0,90.16,5000,54,114,2,9,55.4569653948536,1,3025,Travel,Y,Y,L,Own,MI,College,Total Loss,Police,1,1,KY
0,83.94,27000,28,111,2,19,321.6583273766976,3,1122,Property,Y,Y,H,Mortgage,MI,Masters,Total Loss,Ambulance,1,0,DC
0,122.91,10000,55,108,3,8,81.36034496786266,5,2535,Property,Y,Y,H,Mortgage,HI,College,Minor Loss,Ambulance,0,1,CT
0,118.35,11000,28,9,7,21,92.94465568229828,3,3681,Property,Y,Y,L,Rent,MI,High School,Total Loss,Ambulance,1,1,KY
0,99.24,10000,27,75,5,3,100.76582023377671,3,3675,Motor,Y,Y,L,Own,HI,Bachelor,Minor Loss,,1,0,AL
0,171.34,1000,44,30,7,12,5.836348780203105,5,3032,Health,Y,Y,L,Mortgage,LI,Bachelor,Major Loss,Ambulance,1,0,MA
0,59.39,5000,33,35,3,13,84.18925745074928,5,3584,Travel,Y,Y,L,Rent,MI,Bachelor,Major Loss,Ambulance,1,0,DC
0,72.89,90000,49,87,2,1,1234.7372753464124,5,2343,Life,Y,Y,H,Mortgage,LI,High School,Total Loss,Ambulance,1,0,OK
0,71.26,66000,27,7,7,13,926.1857984844231,1,3391,Life,N,Y,L,Rent,HI,Bachelor,Minor Loss,Police,1,1,AK
1,102.45,7000,41,75,7,6,68.32601268911664,0,3033,Motor,N,Y,M,Mortgage,MI,Masters,Minor Loss,,1,1,AL
0,80.12,44000,57,79,2,13,549.1762356465301,3,741,Life,Y,Y,M,Own,MI,MD,Minor Loss,Police,1,1,GA
0,72.87,2000,30,50,6,10,27.44613695622341,5,3812,Motor,N,Y,M,Rent,HI,High School,Total Loss,Ambulance,1,1,CT
0,179.0,13000,38,62,2,13,72.62569832402235,0,3062,Health,Y,Y,M,Own,MI,Bachelor,Minor Loss,Police,1,1,CT
0,124.49,5000,60,48,7,3,40.163868583821994,5,1375,Health,Y,N,M,Mortgage,MI,Bachelor,Total Loss,Ambulance,1,1,GA
0,134.08,38000,31,80,2,15,283.41288782816224,5,3618,Property,Y,Y,L,Own,LI,College,Major Loss,,1,1,FL
0,167.79,1000,47,39,3,15,5.959830740806962,5,1288,Health,N,Y,L,Own,MI,Bachelor,Minor Loss,Police,1,0,AZ
0,173.21,20000,32,47,7,1,115.46677443565613,3,2562,Health,N,N,M,Rent,MI,Bachelor,Major Loss,Ambulance,1,0,CA
0,101.21,27000,42,67,7,7,266.772058097026,5,3340,Property,N,Y,L,Rent,MI,MD,Total Loss,Police,1,0,CT
0,10.55,300,25,44,4,12,28.43601895734597,0,3668,Mobile,Y,Y,M,Mortgage,HI,Bachelor,Minor Loss,Police,1,0,CA
0,87.65,4000,60,107,4,4,45.636052481460354,1,568,Travel,Y,Y,M,Mortgage,LI,High School,Major Loss,Police,1,1,GA
1,85.78,8000,42,18,3,17,93.26183259501049,5,1589,Motor,Y,Y,M,Mortgage,MI,Bachelor,Major Loss,,0,1,CT
0,109.55,8000,35,109,7,7,73.0260155180283,3,628,Health,Y,Y,M,Rent,LI,Bachelor,Major Loss,Police,1,0,FL
0,7.0,300,35,81,3,1,42.857142857142854,5,1033,Mobile,Y,Y,M,Rent,MI,High School,Total Loss,,1,1,GA
0,99.92,37000,44,37,2,13,370.29623698959165,5,1013,Life,N,Y,L,Mortgage,MI,College,Major Loss,Police,0,1,OK
0,70.89,67000,38,111,4,16,945.1262519396248,0,2853,Life,N,Y,M,Mortgage,LI,High School,Minor Loss,Ambulance,1,0,AK
0,135.5,29000,25,74,4,6,214.02214022140222,5,1162,Property,Y,Y,M,Own,LI,Masters,Major Loss,Ambulance,0,0,CT
0,98.51,3000,51,64,2,5,30.453761039488374,5,3533,Travel,Y,Y,M,Rent,LI,Masters,Minor Loss,Police,1,0,GA
0,72.31,6000,55,38,4,17,82.97607523164154,5,1300,Motor,Y,Y,L,Own,LI,Masters,Minor Loss,Other,1,1,CA
0,128.43,2000,26,41,6,2,15.572685509616132,5,2684,Health,Y,Y,L,Mortgage,MI,Bachelor,Major Loss,Other,1,1,FL
0,84.16,9000,55,72,5,6,106.93916349809886,5,1199,Motor,Y,Y,L,Own,MI,High School,Total Loss,,1,1,OK
0,9.25,500,61,68,2,9,54.054054054054056,5,2536,Mobile,Y,N,H,Mortgage,LI,High School,Total Loss,,1,1,VT
0,135.85,8000,54,36,6,17,58.88847994111152,0,2946,Motor,Y,Y,M,Rent,MI,Bachelor,Major Loss,Ambulance,0,1,CA
0,71.84,69000,41,60,3,5,960.467706013363,5,875,Life,Y,Y,L,Own,LI,High School,Minor Loss,Ambulance,1,1,DC
0,97.31,2000,31,48,5,18,20.55287226389888,3,2512,Motor,N,Y,H,Mortgage,HI,Masters,Total Loss,Ambulance,1,1,AR
0,114.51,5000,48,58,4,0,43.664308793991786,0,3004,Health,Y,Y,H,Rent,MI,Bachelor,Minor Loss,Ambulance,0,1,AL
0,152.3,35000,63,79,3,12,229.80958634274455,5,945,Property,Y,Y,M,Own,MI,Masters,Major Loss,,0,1,AL
0,117.57,25000,61,15,5,9,212.63927872756656,2,1161,Property,Y,Y,H,Own,MI,High School,Minor Loss,,1,1,MD
0,130.82,3000,27,104,5,15,22.932273352698367,5,1209,Motor,N,Y,L,Own,MI,Bachelor,Total Loss,,0,0,CA
0,76.94,4000,33,10,5,3,51.988562516246425,5,3422,Travel,N,N,L,Mortgage,MI,College,Minor Loss,,1,0,AR
0,108.94,9000,47,65,4,20,82.61428309161006,0,945,Motor,N,Y,L,Own,MI,PhD,Total Loss,Other,0,1,AL
0,81.08,5000,58,117,3,15,61.667488899851996,2,845,Travel,Y,Y,H,Rent,MI,High School,Total Loss,Police,1,0,MA
0,9.18,300,61,74,7,15,32.6797385620915,5,1431,Mobile,Y,Y,M,Mortgage,MI,Masters,Minor Loss,,1,1,MA
0,153.87,17000,34,68,4,13,110.48287515435108,1,1618,Health,N,Y,M,Own,LI,Bachelor,Major Loss,Ambulance,1,1,MA
0,68.73,43000,45,109,3,15,625.6365488142004,5,1889,Life,Y,Y,M,Rent,MI,High School,Minor Loss,Police,0,1,AL
0,8.52,500,39,25,4,23,58.68544600938967,1,1815,Mobile,N,Y,L,Mortgage,LI,High School,Major Loss,Ambulance,1,1,VT
0,144.01,35000,63,87,5,7,243.0386778695924,5,1311,Property,N,Y,L,Mortgage,MI,Bachelor,Minor Loss,Ambulance,0,1,CT
0,139.0,1000,55,84,6,12,7.194244604316546,0,1474,Motor,Y,Y,L,Own,MI,,Major Loss,Police,1,0,VT
0,11.47,200,31,79,3,6,17.436791630340018,5,2162,Mobile,Y,Y,H,Mortgage,HI,Masters,Minor Loss,,1,1,OK
0,99.04,9000,36,8,7,23,90.87237479806139,2,2612,Motor,Y,Y,H,Rent,MI,Bachelor,Minor Loss,Ambulance,1,1,CT
0,109.37,34000,63,106,4,4,310.8713541190454,0,1818,Property,Y,Y,M,Own,MI,High School,Major Loss,,0,1,AZ
0,119.7,4000,55,98,3,7,33.41687552213868,5,2808,Motor,Y,Y,L,Mortgage,LI,Bachelor,Major Loss,Ambulance,1,1,CO
0,7.76,300,49,78,3,1,38.65979381443299,1,616,Mobile,Y,Y,M,Mortgage,MI,Bachelor,Minor Loss,Ambulance,1,1,CA
0,67.45,35000,40,11,7,3,518.9028910303929,5,776,Life,Y,Y,L,Mortgage,MI,College,Major Loss,Ambulance,1,0,MD
0,88.09,93000,50,83,5,8,1055.7384493132024,0,3769,Life,Y,Y,M,Rent,LI,Bachelor,Minor Loss,Ambulance,0,1,DC
0,153.51,15000,57,18,3,17,97.71350400625367,5,1854,Property,N,Y,H,Mortgage,MI,Bachelor,Minor Loss,Ambulance,1,1,VT
0,93.35,5000,33,88,2,10,53.561863952865565,5,1819,Travel,Y,Y,H,Rent,HI,High School,Total Loss,,1,1,AR
0,63.38,4000,30,38,3,13,63.11139160618492,5,2883,Travel,Y,Y,L,Rent,HI,Bachelor,Minor Loss,Ambulance,1,1,TN
0,9.95,300,43,61,6,10,30.150753768844222,5,2467,Mobile,Y,Y,L,Rent,HI,Masters,Minor Loss,Ambulance,0,1,DC
0,10.01,500,27,37,4,0,49.95004995004995,0,2199,Mobile,N,Y,L,Own,LI,Bachelor,Total Loss,Police,1,1,FL
0,91.5,4000,62,78,6,9,43.71584699453552,0,2742,Travel,Y,Y,L,Mortgage,MI,Bachelor,Major Loss,Ambulance,0,1,AR
0,124.89,29000,36,18,2,18,232.20433981904077,5,2501,Property,Y,Y,L,Rent,HI,High School,Total Loss,,0,1,MA
0,128.76,12000,40,17,3,8,93.19664492078286,5,1528,Property,N,Y,L,Rent,HI,High School,Total Loss,Other,0,1,CO
0,11.87,600,29,72,4,6,50.547598989048026,3,2281,Mobile,Y,Y,M,Own,MI,College,Major Loss,Police,1,0,CA
0,129.48,35000,33,53,3,21,270.3120172999691,3,2373,Property,Y,Y,H,Mortgage,HI,Bachelor,Minor Loss,Ambulance,0,1,KY
0,99.99,8000,55,42,7,8,80.00800080008001,5,910,Motor,Y,Y,M,Rent,MI,High School,Minor Loss,Ambulance,1,0,DC
0,8.54,100,26,75,7,9,11.7096018735363,0,1512,Mobile,Y,Y,L,Rent,LI,,Total Loss,Other,0,0,TN
0,151.96,4000,36,42,2,21,26.322716504343248,3,1021,Health,Y,Y,H,Mortgage,LI,High School,Total Loss,Ambulance,1,1,OK
0,89.32,34000,27,109,7,4,380.65382892969103,0,2887,Property,N,Y,L,Own,LI,Bachelor,Major Loss,Ambulance,1,1,CO
0,8.51,100,47,12,3,8,11.750881316098708,2,1763,Mobile,Y,Y,M,Own,LI,High School,Total Loss,Ambulance,1,1,CO
0,139.49,8000,56,93,3,3,57.35178148971252,5,1856,Motor,Y,Y,L,Own,LI,College,Minor Loss,Ambulance,0,1,MA
0,11.6,600,64,44,3,21,51.724137931034484,1,3733,Mobile,Y,Y,H,Rent,LI,College,Total Loss,Ambulance,0,1,AK
0,10.26,500,39,34,4,2,48.732943469785575,5,1425,Mobile,Y,Y,L,Own,MI,College,Major Loss,Ambulance,1,1,MD
1,111.48,9000,50,28,5,14,80.73196986006458,5,1005,Motor,Y,Y,M,Rent,LI,PhD,Major Loss,Police,1,1,AZ
0,183.37,19000,54,97,4,16,103.61564050826198,3,3643,Health,N,Y,M,Mortgage,MI,Bachelor,Major Loss,Ambulance,1,0,OK
1,90.2,1000,63,9,6,8,11.086474501108647,5,3131,Travel,Y,Y,M,Rent,MI,High School,Total Loss,Ambulance,1,1,FL
0,96.36,54000,62,79,6,2,560.3985056039851,1,1701,Life,N,Y,M,Rent,MI,College,Major Loss,,1,1,MD
0,58.06,2000,53,59,5,9,34.447123665173955,3,3189,Travel,N,Y,L,Rent,HI,Bachelor,Total Loss,Ambulance,1,1,VT
0,10.75,600,62,8,3,2,55.81395348837209,5,3148,Mobile,Y,Y,M,Mortgage,MI,High School,Major Loss,Ambulance,1,1,AK
0,104.49,31000,49,116,3,16,296.6791080486171,3,3749,Property,Y,Y,L,Mortgage,MI,College,Total Loss,Ambulance,1,1,CA
0,75.88,65000,41,96,5,9,856.6157090142331,5,1578,Life,N,Y,L,Own,LI,Bachelor,Total Loss,Police,0,1,KY
0,121.21,6000,33,93,3,19,49.500866265159644,5,3795,Motor,N,Y,L,Own,LI,Bachelor,Major Loss,Ambulance,0,0,MA
0,117.67,9000,32,64,5,9,76.48508540834537,5,3802,Motor,Y,Y,L,Mortgage,MI,High School,Minor Loss,Ambulance,1,1,AL
0,70.81,1000,58,81,7,1,14.122299110295156,5,2764,Travel,Y,Y,L,Rent,MI,Bachelor,Minor Loss,Police,1,1,AZ
0,117.19,20000,30,41,3,9,170.6630258554484,2,3088,Health,Y,Y,M,Own,LI,College,Major Loss,Police,1,0,DC
0,117.63,1000,42,82,3,16,8.501232678738418,5,2931,Motor,Y,Y,H,Mortgage,LI,Masters,Major Loss,Ambulance,1,1,AZ
0,65.16,93000,30,36,2,19,1427.2559852670352,5,2505,Life,Y,Y,M,Rent,HI,MD,Total Loss,,0,1,CT
0,99.56,5000,26,31,4,1,50.220972278023304,2,1878,Travel,N,Y,H,Rent,LI,Bachelor,Total Loss,Ambulance,1,1,DC
1,177.78,10000,50,108,2,6,56.24929688378895,5,375,Health,N,Y,M,Own,MI,Bachelor,Total Loss,,1,0,FL
0,144.12,20000,39,45,2,12,138.77324451845683,2,2803,Health,Y,Y,M,Mortgage,LI,Bachelor,Minor Loss,Ambulance,1,1,MD
0,82.89,2000,44,94,2,8,24.128362890577876,2,3831,Motor,Y,Y,L,Mortgage,LI,,Major Loss,,0,1,OK
0,112.24,4000,31,17,3,15,35.637918745545264,0,1481,Health,N,Y,M,Mortgage,MI,Bachelor,Minor Loss,Ambulance,1,1,AL
0,123.72,6000,53,65,3,0,48.49660523763337,5,768,Health,N,Y,L,Mortgage,MI,Bachelor,Total Loss,Police,1,1,AK
0,8.63,100,35,80,3,5,11.587485515643104,5,3234,Mobile,Y,Y,L,Mortgage,LI,Masters,Major Loss,Police,0,1,GA
0,103.53,19000,34,35,3,16,183.5216845358833,1,993,Health,N,Y,M,Rent,LI,Bachelor,Total Loss,Ambulance,1,0,FL
0,63.99,2000,38,108,2,18,31.25488357555868,5,1020,Travel,Y,N,M,Own,MI,Bachelor,Major Loss,Police,1,1,AL
0,10.44,500,38,21,5,14,47.89272030651341,1,2105,Mobile,Y,Y,L,Mortgage,HI,,Minor Loss,Ambulance,1,1,AK
0,10.87,500,60,85,4,11,45.998160073597056,5,1773,Mobile,N,Y,H,Mortgage,MI,MD,Major Loss,Ambulance,1,1,TN
0,76.14,7000,57,95,7,23,91.93590753874442,5,1713,Motor,N,Y,H,Rent,MI,High School,Total Loss,,0,1,CA
0,86.44,1000,43,77,3,20,11.568718186024988,0,2825,Travel,Y,Y,L,Own,MI,Bachelor,Minor Loss,Police,1,0,OK
0,50.84,3000,33,95,5,17,59.00865460267506,2,2429,Travel,Y,Y,M,Mortgage,MI,Bachelor,Major Loss,,0,1,AZ
0,90.94,10000,34,98,6,17,109.96261271167803,3,612,Property,Y,Y,M,Mortgage,HI,Bachelor,Minor Loss,Police,1,1,GA
0,74.98,9000,41,58,4,20,120.03200853560949,2,3061,Motor,Y,Y,M,Mortgage,MI,PhD,Minor Loss,Ambulance,1,1,OK
0,11.69,100,59,14,7,15,8.554319931565441,3,2271,Mobile,N,Y,M,Rent,MI,Masters,Major Loss,Ambulance,0,1,AL
0,95.63,1000,54,72,7,21,10.45696957021855,5,2968,Motor,N,Y,L,Rent,HI,Bachelor,Minor Loss,,1,1,KY
0,115.86,10000,29,58,3,5,86.31106507854307,1,403,Motor,Y,Y,L,Rent,HI,High School,Minor Loss,,1,1,CA
0,105.82,19000,58,59,4,19,179.55017955017956,1,3750,Health,Y,Y,M,Rent,MI,High School,Minor Loss,Police,1,1,CA
0,65.08,4000,37,38,3,14,61.46281499692686,5,3214,Travel,Y,Y,M,Rent,LI,PhD,Minor Loss,Police,0,1,CA
0,153.49,20000,26,12,7,18,130.3016483158512,5,2746,Property,Y,Y,L,Rent,HI,MD,Major Loss,Ambulance,1,1,AZ
0,6.62,600,39,83,6,7,90.6344410876133,5,2169,Mobile,Y,Y,M,Mortgage,LI,College,Total Loss,Police,1,1,GA
0,79.53,15000,59,25,2,10,188.6080724254998,2,2069,Life,Y,N,L,Own,MI,College,Minor Loss,Ambulance,1,0,AK
0,161.21,7000,31,15,5,12,43.42162396873643,5,822,Health,N,Y,L,Mortgage,MI,Bachelor,Major Loss,Police,0,0,CA
0,153.15,3000,48,68,2,1,19.58863858961802,3,1530,Health,Y,Y,M,Rent,LI,Bachelor,Major Loss,Ambulance,1,1,FL
0,173.06,17000,29,57,5,10,98.23182711198429,0,3493,Health,Y,Y,M,Own,HI,,Total Loss,Ambulance,1,1,KY
0,10.13,600,52,16,3,16,59.23000987166831,1,2738,Mobile,Y,Y,L,Mortgage,MI,Masters,Total Loss,,1,1,CT
0,102.29,3000,36,23,3,15,29.32838009580604,5,3619,Motor,N,N,M,Own,MI,High School,Total Loss,Police,1,1,FL
1,152.61,5000,63,66,3,7,32.7632527357316,3,1442,Health,Y,Y,L,Mortgage,HI,PhD,Minor Loss,Ambulance,0,1,AR
0,71.1,12000,48,69,6,10,168.77637130801688,5,3568,Life,Y,Y,M,Own,LI,High School,Major Loss,Other,0,1,CO
0,97.17,18000,43,118,5,22,185.24235875270145,3,3370,Life,Y,Y,M,Mortgage,LI,Bachelor,Minor Loss,,0,0,AR
0,174.42,7000,54,103,3,16,40.13301226923518,0,2250,Health,Y,Y,L,Rent,MI,Bachelor,Minor Loss,,1,1,AZ
0,54.79,43000,32,110,4,4,784.8147472166454,1,2434,Life,N,Y,M,Own,LI,High School,Total Loss,Ambulance,0,1,KY
0,64.82,71000,58,80,4,3,1095.3409441530393,5,3408,Life,N,Y,L,Own,LI,High School,Major Loss,Ambulance,1,1,AK
0,88.83,3000,54,98,5,12,33.77237419790611,3,886,Travel,Y,Y,M,Mortgage,LI,College,Major Loss,,1,1,AR
0,79.26,76000,29,56,2,13,958.8695432752965,1,2214,Life,Y,Y,M,Mortgage,LI,Bachelor,Minor Loss,Ambulance,1,1,KY
0,62.76,5000,25,17,6,6,79.66857871255577,5,3433,Travel,Y,Y,L,Own,HI,Bachelor,Minor Loss,Ambulance,0,1,AL
0,103.98,8000,44,54,3,15,76.93787266782073,2,949,Motor,Y,Y,M,Rent,MI,Bachelor,Major Loss,Ambulance,1,0,CT
0,132.96,14000,47,39,3,19,105.29482551143201,1,2866,Property,N,Y,L,Rent,LI,College,Total Loss,Ambulance,0,0,FL
0,72.84,2000,32,41,5,8,27.45744096650192,5,852,Travel,N,Y,L,Own,HI,Bachelor,Major Loss,Police,0,0,KY
0,9.07,200,29,89,5,18,22.05071664829107,5,1042,Mobile,Y,Y,H,Own,MI,Masters,Minor Loss,Ambulance,1,1,AK
0,123.37,21000,48,55,2,14,170.21966442409013,0,3420,Property,N,Y,M,Rent,LI,Bachelor,Major Loss,Ambulance,1,1,TN
0,6.36,600,47,83,4,1,94.33962264150944,5,3486,Mobile,Y,Y,M,Own,MI,High School,Total Loss,Police,0,0,TN
1,138.89,9000,56,88,2,21,64.79948160414718,3,3006,Motor,N,Y,M,Own,MI,College,Major Loss,Ambulance,1,1,AK
0,110.68,17000,40,64,2,19,153.5959522949042,5,2895,Property,N,Y,L,Rent,MI,,Minor Loss,Ambulance,1,1,AZ
0,134.15,8000,44,99,4,20,59.63473723443906,0,3445,Motor,N,Y,L,Rent,HI,Masters,Major Loss,,1,1,AK
0,198.98,14000,35,30,2,11,70.35883003316917,5,1595,Health,Y,Y,L,Own,LI,Bachelor,Total Loss,Ambulance,1,1,CA
0,141.17,34000,42,10,4,2,240.84437203371823,5,355,Property,Y,Y,H,Own,MI,High School,Major Loss,Ambulance,1,1,CO
0,121.15,26000,28,76,3,9,214.60998761865454,5,1649,Property,Y,Y,L,Mortgage,LI,High School,Minor Loss,,1,0,MA
0,126.78,19000,33,43,3,20,149.86590944943998,0,3077,Health,N,Y,M,Mortgage,LI,Bachelor,Total Loss,Ambulance,1,1,CO
0,87.59,2000,26,27,6,3,22.83365681013814,5,2039,Travel,Y,Y,L,Mortgage,MI,Bachelor,Major Loss,Police,1,1,KY
0,136.76,9000,36,102,5,14,65.80871599883007,5,2612,Motor,Y,Y,M,Mortgage,MI,Bachelor,Total Loss,Other,1,1,KY
0,143.52,1000,60,40,2,11,6.967670011148272,3,1989,Health,Y,Y,L,Mortgage,MI,Masters,Total Loss,Ambulance,1,1,MD
0,9.89,400,55,112,3,6,40.44489383215369,1,1429,Mobile,N,Y,M,Own,LI,Bachelor,Major Loss,Police,0,1,FL
0,61.07,98000,61,14,7,18,1604.7158997871295,5,3747,Life,Y,Y,H,Rent,LI,College,Major Loss,Other,1,1,AZ
0,11.04,500,39,59,2,6,45.28985507246377,5,1120,Mobile,Y,Y,M,Own,HI,Bachelor,Minor Loss,Ambulance,1,0,CO
0,174.61,12000,58,31,6,13,68.72458622072045,5,2309,Health,N,Y,L,Own,MI,MD,Major Loss,Other,1,1,AL
0,79.61,2000,52,113,2,23,25.122472051249844,2,3293,Motor,N,Y,L,Mortgage,MI,Bachelor,Minor Loss,Police,0,1,AK
0,136.16,33000,31,9,4,22,242.36192714453585,5,3751,Property,Y,Y,L,Own,MI,PhD,Major Loss,Police,1,1,GA
0,189.75,18000,47,86,7,8,94.86166007905139,1,1364,Health,Y,Y,L,Rent,MI,Bachelor,Total Loss,Ambulance,1,1,MA
0,95.69,41000,29,105,3,17,428.46692444351555,0,1255,Life,Y,Y,M,Own,MI,Bachelor,Total Loss,Police,0,0,AK
0,74.46,46000,29,110,5,23,617.7813591189902,1,3762,Life,Y,Y,L,Own,LI,College,Total Loss,,1,1,AR
0,111.27,6000,48,68,2,21,53.92289026691831,5,3332,Motor,Y,Y,M,Mortgage,HI,Masters,Total Loss,Police,1,1,AR
0,122.21,35000,41,11,4,7,286.39227559119547,0,2494,Property,Y,Y,M,Rent,HI,Masters,Total Loss,Ambulance,1,0,CO
0,89.94,49000,31,96,3,9,544.8076495441405,3,3645,Life,Y,Y,L,Own,HI,College,Major Loss,Other,1,1,CT
0,84.71,79000,49,76,2,19,932.5935544799906,5,1436,Life,Y,Y,M,Mortgage,HI,Bachelor,Total Loss,Ambulance,1,1,AR
0,79.62,58000,53,104,5,5,728.460185882944,2,3476,Life,Y,Y,L,Rent,MI,Masters,Total Loss,Ambulance,1,1,VT
0,151.16,5000,35,55,4,22,33.077533739084416,1,767,Health,N,Y,M,Mortgage,MI,High School,Major Loss,,0,1,AZ
0,9.27,500,28,78,4,3,53.93743257820928,1,1643,Mobile,Y,Y,M,Own,MI,College,Major Loss,,0,1,DC
0,141.37,20000,58,64,4,12,141.47273113107448,5,2272,Health,N,Y,L,Rent,MI,High School,Major Loss,Other,1,0,GA
0,53.31,3000,48,104,4,7,56.27462014631401,0,1814,Travel,Y,N,M,Own,MI,PhD,Total Loss,Ambulance,1,1,KY
0,154.25,13000,25,97,6,3,84.27876823338735,5,3675,Health,Y,Y,L,Own,MI,High School,Minor Loss,Ambulance,1,0,KY
0,79.6,38000,45,68,2,10,477.38693467336685,3,2205,Life,Y,Y,L,Own,HI,Bachelor,Major Loss,,1,1,KY
0,11.4,500,54,63,2,10,43.859649122807014,1,478,Mobile,N,Y,L,Rent,HI,College,Major Loss,Ambulance,1,1,GA
0,153.41,4000,53,15,7,6,26.073919561958153,0,677,Health,Y,N,L,Mortgage,MI,Bachelor,Minor Loss,Ambulance,0,1,KY
0,57.44,5000,60,9,3,20,87.04735376044569,3,2773,Travel,N,Y,L,Mortgage,HI,Bachelor,Major Loss,Police,0,1,AL
1,89.24,9000,31,108,7,20,100.85163603765129,5,3824,Motor,N,N,L,Mortgage,LI,College,Total Loss,Police,0,0,TN
0,59.88,2000,45,110,4,6,33.4001336005344,3,3615,Travel,Y,N,L,Rent,HI,Masters,Total Loss,Police,1,0,CO
0,134.29,38000,37,75,2,14,282.96969245662376,0,3552,Property,Y,Y,M,Mortgage,MI,Bachelor,Total Loss,Ambulance,0,1,AL
0,51.12,5000,61,56,5,9,97.80907668231612,5,843,Travel,Y,Y,M,Rent,HI,PhD,Major Loss,,1,1,TN
0,73.29,1000,32,69,4,0,13.644426251876107,5,2440,Travel,N,Y,L,Mortgage,MI,Bachelor,Minor Loss,Police,1,1,VT
0,71.67,10000,29,44,6,12,139.52839402818472,2,3208,Motor,Y,Y,L,Rent,LI,Bachelor,Minor Loss,Ambulance,0,1,KY
